商品,日期,总库存,增持/减持,总价值
黄金,2009/1/23,832.57,13.46,23436733029.2
黄金,2009/1/22,819.11,13.15,22643219669.53
黄金,2009/1/21,805.96,3.06,22001192702.36
黄金,2009/1/20,802.9,7.65,22021161501.95
黄金,2009/1/15,795.25,4.59,20706705427.72
黄金,2009/1/14,790.66,3.06,20879760703.9
黄金,2009/1/8,787.6,-0.28,21667636802.38
黄金,2009/1/6,787.88,7.65,21478127049.66
黄金,2008/12/29,780.23,4.9,22074146600.14
黄金,2008/12/17,775.33,6.12,21682842615.34
黄金,2008/12/16,769.21,3.98,20726669374.05
黄金,2008/12/15,765.23,3.06,20318287577.99
黄金,2008/12/11,762.17,4.28,20280785005.7
黄金,2008/12/4,757.89,-0.23,18840208740.98
黄金,2008/11/26,758.12,3.06,19798596933.69
黄金,2008/11/21,755.06,3.06,18797216399.73
黄金,2008/11/19,752,3.06,18419173216.77
黄金,2008/11/12,748.94,-0.27,17448601476.68
黄金,2008/10/27,749.21,2.15,17590229707.69
黄金,2008/10/23,747.06,-8.58,17288446688.33
黄金,2008/10/21,755.64,-0.61,18750623022.66
黄金,2008/10/20,756.25,-0.61,19325255914.22
黄金,2008/10/16,756.86,-10.72,19524253689.24
黄金,2008/10/14,767.58,-3.06,20541601502.65
黄金,2008/10/10,770.64,4.9,22309343698.46
黄金,2008/10/9,765.74,1.84,21749185183.44
黄金,2008/10/8,763.9,18.68,22188431099.8
黄金,2008/10/7,745.22,0.68,21005047605.24
黄金,2008/10/6,744.54,4.59,20949455038.7
黄金,2008/10/3,739.95,-15.31,19690765922.29
黄金,2008/9/30,755.26,3.06,21471084165.33
黄金,2008/9/29,752.2,27.57,21879987052.3
黄金,2008/9/26,724.63,0.92,21008667766.59
黄金,2008/9/25,723.71,-1.23,20668128165.31
黄金,2008/9/23,724.94,15.32,20948314161.84
黄金,2008/9/22,709.62,30.02,20277693011.68
黄金,2008/9/19,679.6,24.5,18983285856.16
黄金,2008/9/18,655.1,4.29,18172415002.35
黄金,2008/9/17,650.81,36.46,17007409542.69
黄金,2008/9/10,614.35,-16.85,15319939916.88
黄金,2008/9/9,631.2,-10.73,15862123168.13
黄金,2008/9/8,641.93,-0.25,16673564833.37
黄金,2008/9/3,642.18,-9.19,16581568016.62
黄金,2008/8/19,651.37,-7.66,16512950532.03
黄金,2008/8/8,659.03,-0.28,18060069589.66
黄金,2008/8/5,659.31,-15.32,18685995032.47
黄金,2008/8/4,674.63,0.61,19635900501.71
黄金,2008/8/1,674.02,0.62,19764972469.64
黄金,2008/7/23,673.4,-16.86,20052054860.51
黄金,2008/7/22,690.26,-15.33,21331237569.63
黄金,2008/7/21,705.59,3.06,21782607998.42
黄金,2008/7/17,702.53,0.62,21801826770.68
黄金,2008/7/14,701.91,-3.99,21839936320.24
黄金,2008/7/11,705.9,45.99,21845541783.34
黄金,2008/7/10,659.91,0.92,19929004433.83
黄金,2008/7/7,658.99,0.61,19419860907.2
黄金,2008/7/3,658.38,-0.19,19767787102.67
黄金,2008/7/2,658.57,14.41,19794470782.58
黄金,2008/6/27,644.16,15.95,19036015495.36
黄金,2008/6/23,628.21,12.26,17787833663.79
黄金,2008/6/20,615.95,1.54,17965788284.84
黄金,2008/6/19,614.41,3.06,17832355980.4
黄金,2008/6/18,611.35,-6.13,17438862767.39
黄金,2008/6/17,617.48,12.27,17494941150.15
黄金,2008/6/12,605.21,7.66,16773661639.97
黄金,2008/6/6,597.55,-0.18,17104968225.36
黄金,2008/5/29,597.73,6.13,16962325009.97
黄金,2008/5/22,591.6,7.67,17545573588.39
黄金,2008/5/14,583.93,-6.44,16263516989.97
黄金,2008/5/8,590.37,-0.2,16643380056.97
黄金,2008/5/7,590.57,6.13,16477421407.5
黄金,2008/5/6,584.44,3.99,16527102869.03
黄金,2008/4/29,580.45,-10.74,16415490442.39
黄金,2008/4/24,591.19,-20.56,17014859005.26
黄金,2008/4/23,611.75,-11.66,17665954763.37
黄金,2008/4/22,623.41,-18.41,18393825682.51
黄金,2008/4/9,641.82,-0.22,18919300619.15
黄金,2008/3/27,642.04,7.98,19536107925.35
黄金,2008/3/24,634.06,-3.07,18865722987.51
黄金,2008/3/20,637.13,-11.66,18957913440.4
黄金,2008/3/19,648.79,-15.04,19988449354.11
黄金,2008/3/17,663.83,10.43,21578276397.15
黄金,2008/3/14,653.4,0.92,21076820166.46
黄金,2008/3/11,652.48,-2.45,20345035370.38
黄金,2008/3/10,654.93,7.37,20406059711.18
黄金,2008/3/6,647.56,-0.17,20328286111.38
黄金,2008/3/3,647.73,8.29,20578857781.77
黄金,2008/2/25,639.44,8.29,19273573125.46
黄金,2008/2/4,631.15,-0.21,18135061021.47
黄金,2008/2/1,631.36,-0.62,18561943349.76
黄金,2008/1/31,631.98,1.23,18752920576.36
黄金,2008/1/24,630.75,0.31,18433977529.16
黄金,2008/1/23,630.44,7.68,17999545761.15
黄金,2008/1/18,622.76,-7.07,17656078039.68
黄金,2008/1/17,629.83,-1.22,17983173588.67
黄金,2008/1/16,631.05,-21.51,18048893720.95
黄金,2008/1/14,652.56,10.75,18921420967.59
黄金,2008/1/10,641.81,2.46,18244169955.43
黄金,2008/1/7,639.35,9.63,17661004030.81
黄金,2008/1/4,629.72,1.84,17303950414.58
黄金,2007/12/26,627.88,10.45,16351588359.18
黄金,2007/12/17,617.43,1.53,15693945733.25
黄金,2007/12/12,615.9,1.23,16116134502.96
黄金,2007/12/10,614.67,12.3,15995388308.37
黄金,2007/12/6,602.37,0.92,15521221251.97
黄金,2007/12/4,601.45,-0.2,15420452900.6
黄金,2007/11/30,601.65,-7.68,15150310043.28
黄金,2007/11/27,609.33,18.13,15878204581.09
黄金,2007/11/26,591.2,2.46,15771608835.75
黄金,2007/11/13,588.74,-10.76,15220748701.58
黄金,2007/11/8,599.5,2.15,16210064579.2
黄金,2007/11/6,597.35,-0.18,15795009279.27
黄金,2007/10/25,597.53,3.08,14740402582.91
黄金,2007/10/16,594.45,1.23,14460516764.88
黄金,2007/10/12,593.22,1.54,14292946554.83
黄金,2007/10/11,591.68,6.15,14246543617.09
黄金,2007/10/9,585.53,7.68,13854026519.16
黄金,2007/10/3,577.85,-0.18,13566191513.48
黄金,2007/9/24,578.03,0.93,13562894901.92
黄金,2007/9/19,577.1,1.53,13451998663.44
黄金,2007/9/18,575.57,7.69,13223840914.58
黄金,2007/9/17,567.88,0.93,13124884627.08
黄金,2007/9/11,566.95,8.3,12833721992.36
黄金,2007/9/10,558.65,9.23,12634171476.38
黄金,2007/9/7,549.42,7.07,12381703677.2
黄金,2007/9/6,542.35,13.99,11998321832.56
黄金,2007/9/5,528.36,12.92,11551190803.17
黄金,2007/8/24,515.44,1.23,10948594408.56
黄金,2007/8/20,514.21,7.07,10900607667.13
黄金,2007/8/16,507.14,-3.07,10795878124
黄金,2007/8/14,510.21,0.92,10961689515.77
黄金,2007/8/8,509.29,-0.31,11059649264.77
黄金,2007/8/6,509.6,3.08,11001036788.33
黄金,2007/8/2,506.52,-0.17,10849587262.54
黄金,2007/8/1,506.69,10.16,10841560873.04
黄金,2007/7/26,496.53,-0.62,10692745197.97
黄金,2007/7/19,497.15,7.69,10778763733.04
黄金,2007/7/18,489.46,1.54,10490068154.65
黄金,2007/7/16,487.92,3.08,10445544400.35
黄金,2007/7/12,484.84,3.69,10399582276.58
黄金,2007/7/9,481.15,7.7,10227869017.71
黄金,2007/7/6,473.45,9.23,9874328038.52
黄金,2007/7/5,464.22,-0.15,9715408299.32
黄金,2007/6/28,464.37,0.92,9660167479.12
黄金,2007/6/26,463.45,-11.08,9637435029.45
黄金,2007/6/18,474.53,1.54,10006147381.71
黄金,2007/6/12,472.99,3.08,9841271033.59
黄金,2007/6/8,469.91,-7.7,9898497217.94
黄金,2007/6/7,477.61,-0.16,10268072637.41
黄金,2007/6/1,477.77,9.55,10234186352.53
黄金,2007/5/31,468.22,4.62,9918345904.49
黄金,2007/5/30,463.6,-8.63,9724435527.99
黄金,2007/5/24,472.23,3.08,10002418925.97
黄金,2007/5/17,469.15,-8.62,9903995743.31
黄金,2007/5/16,477.77,-8.01,10255157820.47
黄金,2007/5/15,485.78,2.77,10666049591.7
黄金,2007/5/14,483.01,2.78,10405834940.67
黄金,2007/5/10,480.23,-5.55,10397512578.12
黄金,2007/5/4,485.78,-0.15,10757223171.38
黄金,2007/5/2,485.93,-7.4,10455927514.02
黄金,2007/4/24,493.33,-1.54,10915765637.5
黄金,2007/4/20,494.87,-5.85,10998068587.29
黄金,2007/4/17,500.72,6.16,11073811030.87
黄金,2007/4/5,494.56,6.16,10708379381.84
黄金,2007/4/4,488.4,3.24,10555429488.65
黄金,2007/4/3,485.16,1.23,10357500606.07
黄金,2007/3/29,483.93,4.62,10281176534.06
黄金,2007/3/22,479.31,2.47,10214549907.66
黄金,2007/3/14,476.84,-6.17,9860092235.18
黄金,2007/3/9,483.01,-4.31,10127881132.61
黄金,2007/3/8,487.32,6.16,10249814189.26
黄金,2007/3/6,481.16,-0.15,9957931885.03
黄金,2007/2/28,481.31,-6.16,10275055224.59
黄金,2007/2/23,487.47,1.54,10701931551.59
黄金,2007/2/22,485.93,6.16,10568214874.66
黄金,2007/2/21,479.77,4.01,10197442163.14
黄金,2007/2/15,475.76,8.02,10166450235.54
黄金,2007/2/13,467.74,1.54,10041229300.25
黄金,2007/2/12,466.2,4.62,9959529620.27
黄金,2007/2/9,461.58,-0.13,9860306936.67
黄金,2007/2/7,461.71,3.08,9700943848.58
黄金,2007/2/2,458.63,4.63,9517966062.83
黄金,2007/2/1,454,3.7,9633708698.1
黄金,2007/1/23,450.3,-1.54,9299843418.53
黄金,2007/1/17,451.84,3.08,9086787345.51
黄金,2007/1/12,448.76,-4.32,8940850256.63
黄金,2007/1/8,453.08,-0.16,8877959285.15
黄金,2006/12/28,453.24,1.23,9206932294.97
黄金,2006/12/20,452.01,3.09,8997366420.68
黄金,2006/12/13,448.92,2.77,9005197317.63
黄金,2006/12/12,446.15,4.63,9006969192.6
黄金,2006/12/7,441.52,-0.16,8910479718.61
黄金,2006/11/30,441.68,6.18,9180261687.43
黄金,2006/11/29,435.5,10.18,8923237754.95
黄金,2006/11/27,425.32,1.85,8731828153.76
黄金,2006/11/24,423.47,4.63,8704305905.62
黄金,2006/11/22,418.84,3.08,8505639895.7
黄金,2006/11/15,415.76,3.09,8255793389.07
黄金,2006/11/14,412.67,3.08,8317320066.04
黄金,2006/11/8,409.59,5.56,8205613703.54
黄金,2006/11/6,404.03,1.11,8132157928.39
黄金,2006/11/3,402.92,3.09,8064176961.86
黄金,2006/11/2,399.83,3.09,7976760251.98
黄金,2006/11/1,396.74,8.02,7830424689.18
黄金,2006/10/24,388.72,-1.54,7191480974.17
黄金,2006/10/11,390.26,0.92,7202270900.63
黄金,2006/10/4,389.34,2.96,7179465228.97
黄金,2006/9/22,386.38,-2.47,7314803879.45
黄金,2006/9/20,388.85,-1.85,7252349388
黄金,2006/9/19,390.7,-3.09,7327816485.04
黄金,2006/9/13,393.79,3.09,7455859295.28
黄金,2006/9/12,390.7,-1.24,7418817541.42
黄金,2006/9/7,391.94,-0.13,7830808258.05
黄金,2006/8/30,392.07,1.55,7784164753.79
黄金,2006/8/23,390.52,1.54,7884043012.45
黄金,2006/8/11,388.98,1.24,8058985037.01
黄金,2006/8/3,387.74,2.96,8032843078.78
黄金,2006/7/27,384.78,-2.78,7902639617.1
黄金,2006/7/13,387.56,3.09,8091823598.65
黄金,2006/7/11,384.47,0.93,7795701388.19
黄金,2006/7/10,383.54,7.41,7718413170.44
黄金,2006/7/6,376.13,1.13,7569478796.02
黄金,2006/7/5,375,3.09,7508512267.79
黄金,2006/6/30,371.91,6.18,7333422713.55
黄金,2006/6/20,365.73,1.85,6665484719.7
黄金,2006/6/19,363.88,2.17,6678546966.54
黄金,2006/6/15,361.71,3.09,6621675531.4
黄金,2006/6/14,358.62,3.09,6544974392.47
黄金,2006/6/5,355.53,4.02,7335677877.67
黄金,2006/6/2,351.51,-0.12,7145060015.86
黄金,2006/6/1,351.63,4.32,7063174094.99
黄金,2006/5/31,347.31,3.09,7288936192.96
黄金,2006/5/30,344.22,0.93,7307110894.32
黄金,2006/5/24,343.29,1.86,7155438845.83
黄金,2006/5/19,341.43,-3.09,7150086368.72
黄金,2006/5/18,344.52,-1.86,7680156733.98
黄金,2006/5/17,346.38,-3.09,7788425393.14
黄金,2006/5/15,349.47,-4.33,7723305770.1
黄金,2006/5/5,353.8,-3.09,7711802350.15
黄金,2006/5/4,356.89,-1.55,7727663316.12
黄金,2006/5/3,358.44,-0.1,7762382865.72
黄金,2006/4/24,358.54,3.09,7174063791.75
黄金,2006/4/13,355.45,4.64,6775880543.76
黄金,2006/4/4,350.81,-0.11,6631687412.66
黄金,2006/4/3,350.92,3.1,6620477389.3
黄金,2006/3/24,347.82,-3.1,6224514978.62
黄金,2006/3/23,350.92,-0.01,6164317844.42
黄金,2006/3/10,350.93,0.02,6035460972.33
黄金,2006/3/6,350.91,7.74,6377012880.93
黄金,2006/3/1,343.17,0.18,6225734308.05
黄金,2006/2/3,342.99,3.1,6274242500.21
黄金,2006/2/2,339.89,6.19,6252106565.17
黄金,2006/2/1,333.7,-0.1,6096449840.71
黄金,2006/1/30,333.8,4.96,6061704847.16
黄金,2006/1/27,328.84,16.71,5937569793.05
黄金,2006/1/25,312.13,18.58,5635782409.2
黄金,2006/1/24,293.55,3.09,5257906294.07
黄金,2006/1/23,290.46,1.24,5176819388.43
黄金,2006/1/19,289.22,3.1,5157297927.22
黄金,2006/1/17,286.12,0.93,5088392776.96
黄金,2006/1/9,285.19,3.09,4964575755.12
黄金,2006/1/5,282.1,18.89,4758967391.12
黄金,2006/1/4,263.21,-0.07,4480555162.69
黄金,2005/12/30,263.28,7.74,4341125179.91
黄金,2005/12/29,255.54,1.55,4213491208.39
黄金,2005/12/28,253.99,6.19,4228831563.44
黄金,2005/12/27,247.8,6.19,4011009198.88
黄金,2005/12/21,241.61,3.1,3797579168.87
黄金,2005/12/19,238.51,3.1,3900425605.5
黄金,2005/12/16,235.41,3.09,3836651625.1
黄金,2005/12/8,232.32,3.1,3851491895.52
黄金,2005/12/1,229.22,-0.06,3682879494.8
黄金,2005/11/29,229.28,3.09,3655315749.94
黄金,2005/11/23,226.19,4.96,3545070390.13
黄金,2005/11/18,221.23,3.1,3455113035.57
黄金,2005/11/17,218.13,3.09,3408863392.86
黄金,2005/11/14,215.04,3.72,3231611773.75
黄金,2005/11/1,211.32,3.03,3121829332.65
黄金,2005/10/28,208.29,0.93,3151531523.77
黄金,2005/10/3,207.36,-0.08,3107318007.04
黄金,2005/9/22,207.44,3.1,3108693536.02
黄金,2005/9/16,204.34,3.1,3002971032.22
黄金,2005/9/9,201.24,3.1,2899720071.42
黄金,2005/9/8,198.14,3.73,2856982616.39
黄金,2005/9/1,194.41,-0.07,2747600552.04
黄金,2005/8/31,194.48,3.1,2707926256.63
黄金,2005/8/2,191.38,3.72,2651751827.87
黄金,2005/8/1,187.66,-0.06,2604128191.46
黄金,2005/7/26,187.72,3.11,2553601793.84
黄金,2005/7/21,184.61,3.1,2517467129.92
黄金,2005/7/13,181.51,3.1,2476830922.31
黄金,2005/7/7,178.41,3.1,2438667332.96
黄金,2005/7/1,175.31,-0.06,2438122921.71
黄金,2005/6/27,175.37,-0.62,2476008016.76
黄金,2005/6/23,175.99,-3.11,2484033044.2
黄金,2005/6/1,179.1,-0.05,2391394348.99
黄金,2005/5/31,179.15,1.55,2386236462.52
黄金,2005/5/23,177.6,-1.24,2386038454.42
黄金,2005/5/3,178.84,-0.06,2460181563.43
黄金,2005/4/26,178.9,1.24,2512713825.35
黄金,2005/4/13,177.66,4.66,2441352102.51
黄金,2005/4/8,173,3.11,2364667972.49
黄金,2005/4/7,169.89,3.1,2337533970.79
黄金,2005/4/6,166.79,-0.31,2282760083.69
黄金,2005/4/5,167.1,3.11,2280857893.22
黄金,2005/4/1,163.99,-0.06,2252006029.73
黄金,2005/3/4,164.05,3.11,2285939246.38
黄金,2005/3/3,160.94,3.1,2225852379.71
黄金,2005/3/1,157.84,-0.04,2199422705.07
黄金,2005/2/23,157.88,-1.87,2195252847.86
黄金,2005/2/22,159.75,4.66,2222489377.51
黄金,2005/2/8,155.09,3.11,2049504919.39
黄金,2005/2/1,151.98,-0.05,2056473996.17
黄金,2005/1/25,152.03,3.11,2074229323.2
黄金,2005/1/24,148.92,6.21,2045479733.12
黄金,2005/1/12,142.71,3.11,1956888209.71
黄金,2005/1/11,139.6,16.48,1890712131.56
黄金,2005/1/7,123.12,10.88,1670970198.67
黄金,2005/1/6,112.24,3.1,1531058990.59
黄金,2005/1/4,109.14,-0.02,1500610088.45
黄金,2005/1/3,109.16,14.3,1536598756.84
黄金,2004/12/30,94.86,3.11,1327960347.57
黄金,2004/12/22,91.75,3.11,1300463528.86
黄金,2004/12/17,88.64,-2.49,1250464182.36
黄金,2004/12/8,91.13,3.11,1279831486.6
黄金,2004/12/7,88.02,-15.54,1278328839.45
黄金,2004/12/2,103.56,-0.01,1512255390.24
黄金,2004/11/29,103.57,3.11,1502482070.5
黄金,2004/11/26,100.46,4.04,1456602906.16
黄金,2004/11/24,96.42,9.33,1390568824.08
黄金,2004/11/22,87.09,29.24,1253785205.5
黄金,2004/11/19,57.85,49.76,828806907.2
